spearman_cosine	pearson_cosine	spearman_dot	pearson_dot	umap_time	spearman_pearson_time	load_model_time	encode_time	umap_param	model_name
0.1078577737640615	0.09852439157416752	0.07156801226107926	0.08418833767418271	8.753416061401367	4.347113132476807	5.956427574157715	129.4605519771576	{'n_components': 6, 'n_neighbors': 2}	paraphrase-multilingual-mpnet-base-v2
0.14097813005193696	0.116267694076057	0.03466572871676684	0.03621822743494325	8.527846097946167	3.1964848041534424	5.956427574157715	129.4605519771576	{'n_components': 6, 'n_neighbors': 4}	paraphrase-multilingual-mpnet-base-v2
0.20124691556697216	0.13351953072019118	0.04658092471244788	0.06494984321766704	9.052279710769653	3.039720296859741	5.956427574157715	129.4605519771576	{'n_components': 6, 'n_neighbors': 8}	paraphrase-multilingual-mpnet-base-v2
0.20227403034312286	0.15205233099292098	0.052293859954079876	0.07651533293183209	8.571630954742432	3.3433637619018555	5.956427574157715	129.4605519771576	{'n_components': 6, 'n_neighbors': 16}	paraphrase-multilingual-mpnet-base-v2
0.2054017682079194	0.16097047839575448	0.09035214362889057	0.10566571042317119	10.621074676513672	2.9637973308563232	5.956427574157715	129.4605519771576	{'n_components': 6, 'n_neighbors': 32}	paraphrase-multilingual-mpnet-base-v2
0.20207022606963027	0.15339084609726947	0.046994162376730424	0.08548003413345973	10.070512533187866	3.6302289962768555	5.956427574157715	129.4605519771576	{'n_components': 6, 'n_neighbors': 64}	paraphrase-multilingual-mpnet-base-v2
0.12181798388835605	0.10889511071015485	0.07784535405742499	0.09378195516549548	8.783318996429443	3.9701547622680664	5.956427574157715	129.4605519771576	{'n_components': 7, 'n_neighbors': 2}	paraphrase-multilingual-mpnet-base-v2
0.1512341349588228	0.13136816220413758	0.05230336489284165	0.05317783333010474	8.338393211364746	3.090074062347412	5.956427574157715	129.4605519771576	{'n_components': 7, 'n_neighbors': 4}	paraphrase-multilingual-mpnet-base-v2
0.19999544987573717	0.13989840508598472	0.08315556007347612	0.08979517790383224	8.308342456817627	4.587723731994629	5.956427574157715	129.4605519771576	{'n_components': 7, 'n_neighbors': 8}	paraphrase-multilingual-mpnet-base-v2
0.20079098235401116	0.15042997034264985	0.010264763210268965	0.03517866505453655	8.439726829528809	2.929607629776001	5.956427574157715	129.4605519771576	{'n_components': 7, 'n_neighbors': 16}	paraphrase-multilingual-mpnet-base-v2
0.2052611975880218	0.16339877283143595	0.07137288956117746	0.09770287490891451	9.90662169456482	4.2021684646606445	5.956427574157715	129.4605519771576	{'n_components': 7, 'n_neighbors': 32}	paraphrase-multilingual-mpnet-base-v2
0.20477375762728128	0.1578334025621898	0.04628004531172438	0.06813339338909934	8.96359920501709	2.8868067264556885	5.956427574157715	129.4605519771576	{'n_components': 7, 'n_neighbors': 64}	paraphrase-multilingual-mpnet-base-v2
0.1267579168623764	0.11584947511721103	0.07353097658254665	0.0880878621858804	8.127960681915283	5.260162115097046	5.956427574157715	129.4605519771576	{'n_components': 8, 'n_neighbors': 2}	paraphrase-multilingual-mpnet-base-v2
0.15230726255285387	0.13705450184897802	0.06116722874746414	0.05963912936460823	7.48999285697937	3.23593807220459	5.956427574157715	129.4605519771576	{'n_components': 8, 'n_neighbors': 4}	paraphrase-multilingual-mpnet-base-v2
0.2006043267007393	0.1437433450966068	0.0741745669503954	0.0854923754993325	10.154578924179077	2.8951282501220703	5.956427574157715	129.4605519771576	{'n_components': 8, 'n_neighbors': 8}	paraphrase-multilingual-mpnet-base-v2
0.2038584219559716	0.1518753157778378	0.11203989199750071	0.11682889591958781	8.421069860458374	2.8187685012817383	5.956427574157715	129.4605519771576	{'n_components': 8, 'n_neighbors': 16}	paraphrase-multilingual-mpnet-base-v2
0.2051957070743792	0.16050500505756518	0.09294115142047486	0.09959643565863914	9.217161178588867	3.341559648513794	5.956427574157715	129.4605519771576	{'n_components': 8, 'n_neighbors': 32}	paraphrase-multilingual-mpnet-base-v2
0.20376456504055857	0.15336942665454012	0.04282801436301133	0.04103009955168223	11.217764139175415	2.8326077461242676	5.956427574157715	129.4605519771576	{'n_components': 8, 'n_neighbors': 64}	paraphrase-multilingual-mpnet-base-v2
0.13578676132043818	0.12838097879462126	0.07880069854680065	0.09369425573696419	8.925370454788208	4.251719236373901	5.956427574157715	129.4605519771576	{'n_components': 9, 'n_neighbors': 2}	paraphrase-multilingual-mpnet-base-v2
0.1485104462690415	0.13545697961146025	0.06365613819374047	0.06038807548475399	9.6374671459198	4.595850229263306	5.956427574157715	129.4605519771576	{'n_components': 9, 'n_neighbors': 4}	paraphrase-multilingual-mpnet-base-v2
0.20031948392401047	0.1372009078191576	0.07873089239857593	0.08838911606435933	9.148839950561523	2.9668548107147217	5.956427574157715	129.4605519771576	{'n_components': 9, 'n_neighbors': 8}	paraphrase-multilingual-mpnet-base-v2
0.20339651137459167	0.15142026691307064	0.06337740855057494	0.07921644791288135	9.307065486907959	2.9019412994384766	5.956427574157715	129.4605519771576	{'n_components': 9, 'n_neighbors': 16}	paraphrase-multilingual-mpnet-base-v2
0.20419924701830483	0.1610530277219412	0.09423407916746279	0.09695897213213983	11.20581579208374	2.935441493988037	5.956427574157715	129.4605519771576	{'n_components': 9, 'n_neighbors': 32}	paraphrase-multilingual-mpnet-base-v2
0.20399641570370936	0.14773585080403812	0.08759752972769023	0.0961805684204898	10.150100708007812	2.9195451736450195	5.956427574157715	129.4605519771576	{'n_components': 9, 'n_neighbors': 64}	paraphrase-multilingual-mpnet-base-v2
0.15055832362090463	0.14188721847974817	0.08756128306033645	0.10488618800799099	10.636120080947876	3.597048282623291	5.956427574157715	129.4605519771576	{'n_components': 10, 'n_neighbors': 2}	paraphrase-multilingual-mpnet-base-v2
0.14698282270936636	0.12643431296957983	0.10571447265444646	0.12110659075311901	10.389429569244385	3.14174485206604	5.956427574157715	129.4605519771576	{'n_components': 10, 'n_neighbors': 4}	paraphrase-multilingual-mpnet-base-v2
0.19884355265757814	0.13641008523640333	0.061475508297743904	0.07483473041718784	8.603611946105957	2.9560515880584717	5.956427574157715	129.4605519771576	{'n_components': 10, 'n_neighbors': 8}	paraphrase-multilingual-mpnet-base-v2
0.20301456604872914	0.1506431739130793	0.10672317085936157	0.10538917171393898	9.163221597671509	2.8432374000549316	5.956427574157715	129.4605519771576	{'n_components': 10, 'n_neighbors': 16}	paraphrase-multilingual-mpnet-base-v2
0.20527141637823407	0.1607197254672448	0.0828125518694224	0.09980374648512652	10.088060140609741	2.8873648643493652	5.956427574157715	129.4605519771576	{'n_components': 10, 'n_neighbors': 32}	paraphrase-multilingual-mpnet-base-v2
0.20453555754373326	0.15899753496858082	0.08001018515490198	0.09354744462908132	10.285434484481812	3.1232423782348633	5.956427574157715	129.4605519771576	{'n_components': 10, 'n_neighbors': 64}	paraphrase-multilingual-mpnet-base-v2
